Time,Region,u10,v10,t2m
2020-02-15,N. PIERIAS,-0.25534534,-2.3777065,283.82874
2020-02-16,N. PIERIAS,-1.1597729,1.0208359,282.89417
2020-02-17,N. PIERIAS,-0.84578896,1.1401415,285.41577
2020-02-18,N. PIERIAS,-0.7106886,0.80792904,287.521
2020-02-19,N. PIERIAS,-1.5356808,0.8692837,284.53162
2020-02-20,N. PIERIAS,1.343771,-3.252162,280.00476
2020-02-21,N. PIERIAS,-0.87374115,-0.42981148,282.49792
2020-02-22,N. PIERIAS,-0.09738636,-3.4639387,281.43396
2020-02-23,N. PIERIAS,-0.40321445,0.5560312,285.25232
2020-02-24,N. PIERIAS,-0.21614075,-2.1396008,290.1848
2020-02-25,N. PIERIAS,-1.7493668,1.9521561,287.71924
2020-02-26,N. PIERIAS,1.0998688,2.6097107,289.23828
2020-02-27,N. PIERIAS,3.4717083,0.21148682,283.48877
2020-02-28,N. PIERIAS,1.169611,1.3952255,284.41528
2020-02-29,N. PIERIAS,-0.9270077,-0.43134308,283.83948
2020-03-01,N. PIERIAS,-1.2613401,1.1701031,286.38098
2020-03-02,N. PIERIAS,0.14828587,2.517518,290.26318
2020-03-03,N. PIERIAS,-1.0102158,2.8502252,290.5774
2020-03-04,N. PIERIAS,1.2487698,1.3415556,286.25354
2020-03-05,N. PIERIAS,-0.69233036,-2.1683512,285.50024
2020-03-06,N. PIERIAS,-0.56964207,1.6807365,286.30603
2020-03-07,N. PIERIAS,-1.1909618,1.2878704,286.7246
2020-03-08,N. PIERIAS,-0.7363138,2.386281,285.09985
2020-03-09,N. PIERIAS,-0.056059837,-2.219184,282.25684
2020-03-10,N. PIERIAS,-1.265482,-1.1950674,284.66064
2020-03-11,N. PIERIAS,-1.1734734,0.33153343,285.74487
2020-03-12,N. PIERIAS,-0.6969023,1.2527103,290.599
2020-03-13,N. PIERIAS,-0.6637287,0.92597866,293.40686
2020-03-14,N. PIERIAS,-2.0785608,2.0144424,289.92603
2020-03-15,N. PIERIAS,-3.2710714,0.28293896,279.72754
2020-03-16,N. PIERIAS,-0.89707756,-0.3024187,281.88184
2020-03-17,N. PIERIAS,-0.81932926,0.7588501,285.3927
2020-03-18,N. PIERIAS,-2.993888,1.8303833,285.3274
2020-03-19,N. PIERIAS,-1.1645641,1.5246058,286.82397
2020-03-20,N. PIERIAS,-0.7769871,1.9110432,290.32483
2020-03-21,N. PIERIAS,-1.5019922,1.9582691,290.71912
2020-03-22,N. PIERIAS,-0.43413734,0.7745638,286.7915
2020-03-23,N. PIERIAS,-0.46249104,-3.0266647,277.93677
2020-03-24,N. PIERIAS,-2.0774393,-0.42265415,279.75732
2020-03-25,N. PIERIAS,-3.3724518,-0.29048824,279.16968
2020-03-26,N. PIERIAS,-0.79877853,-1.416462,279.12927
2020-03-27,N. PIERIAS,0.73145485,-0.92676544,279.9497
2020-03-28,N. PIERIAS,-1.1516867,-0.3618126,282.1068
2020-03-29,N. PIERIAS,-0.570282,0.779274,286.151
2020-03-30,N. PIERIAS,-1.0851555,0.9673042,287.55945
2020-03-31,N. PIERIAS,-1.231183,1.2895718,285.39612
2020-04-01,N. PIERIAS,-4.0904512,0.6032772,277.97534
2020-04-02,N. PIERIAS,-0.9460087,-1.2484779,281.64575
2020-04-03,N. PIERIAS,-1.6705475,1.4529314,281.32104
2020-04-04,N. PIERIAS,0.3785181,-3.0252943,279.01733
2020-04-05,N. PIERIAS,0.9028349,-2.1729908,281.4292
2020-04-06,N. PIERIAS,0.6606016,-0.45214367,281.8573
2020-04-07,N. PIERIAS,-0.21360779,-1.1173687,286.10242
2020-04-08,N. PIERIAS,0.10528374,-0.9696703,288.00366
2020-04-09,N. PIERIAS,-0.7655096,1.1891031,290.67114
2020-04-10,N. PIERIAS,-0.48818588,0.33882618,293.04285
2020-04-11,N. PIERIAS,-1.161418,0.9138565,292.5343
2020-04-12,N. PIERIAS,-1.60882,1.9382076,288.78345
2020-04-13,N. PIERIAS,-0.8994341,1.7618437,291.70435
2020-04-14,N. PIERIAS,0.36102867,0.88656926,288.61475
2020-04-15,N. PIERIAS,0.18715,-0.93638325,281.4231
2020-04-16,N. PIERIAS,-1.2618265,1.7314396,288.29944
2020-04-17,N. PIERIAS,-0.7796135,1.0260658,292.2832
2020-04-18,N. PIERIAS,-0.73594475,1.9358339,294.44458
2020-04-19,N. PIERIAS,-0.61352444,1.1935749,293.3573
2020-04-20,N. PIERIAS,-1.0788441,1.0781155,289.516
2020-04-21,N. PIERIAS,-2.6949358,0.22438908,281.60303
2020-04-22,N. PIERIAS,0.09136009,-0.82610226,281.3462
2020-04-23,N. PIERIAS,-0.27417088,0.046868324,285.28198
2020-04-24,N. PIERIAS,-1.2872562,1.639432,289.1377
2020-04-25,N. PIERIAS,-0.57104015,1.7450409,292.73645
2020-04-26,N. PIERIAS,-1.2677879,1.3372736,292.7423
2020-04-27,N. PIERIAS,-0.7816572,1.9567852,290.87915
2020-04-28,N. PIERIAS,-0.92584324,2.0107222,291.62354
2020-04-29,N. PIERIAS,0.6106491,0.78545666,292.8164
2020-04-30,N. PIERIAS,0.37664795,1.4281588,293.1189
2020-05-01,N. PIERIAS,0.03367901,1.04813,293.69104
2020-05-02,N. PIERIAS,-0.4468279,0.03682041,290.20496
2020-05-03,N. PIERIAS,0.19766712,-3.3315964,291.4016
2020-05-04,N. PIERIAS,0.20645332,-4.677846,291.01746
2020-05-05,N. PIERIAS,-0.8848877,1.959137,293.51025
2020-05-06,N. PIERIAS,0.8380308,-1.2264843,290.8518
2020-05-07,N. PIERIAS,-0.14891148,-3.5178862,290.2102
2020-05-08,N. PIERIAS,-0.8824253,0.5827503,293.4735
2020-05-09,N. PIERIAS,-1.5392513,1.8797379,293.15967
2020-05-10,N. PIERIAS,-1.2310772,2.014882,292.38843
2020-05-11,N. PIERIAS,-1.0857744,1.7942023,296.03113
2020-05-12,N. PIERIAS,0.777483,1.4259377,299.3446
2020-05-13,N. PIERIAS,-1.2941895,1.971837,295.48926
2020-05-14,N. PIERIAS,-1.0132875,2.1421022,299.10474
2020-05-15,N. PIERIAS,-0.32983112,1.5109148,301.29443
2020-05-16,N. PIERIAS,-0.73498535,1.415534,300.92188
2020-05-17,N. PIERIAS,-0.43475533,1.5194683,299.85376
2020-05-18,N. PIERIAS,-1.1894798,0.59298897,297.8452
2020-05-19,N. PIERIAS,-1.2219868,1.4477797,296.72095
2020-05-20,N. PIERIAS,-0.8413811,1.9907026,297.7036
2020-05-21,N. PIERIAS,-0.07998371,-2.4329796,289.5569
2020-05-22,N. PIERIAS,-0.88493633,2.4000053,291.70593
2020-05-23,N. PIERIAS,-0.7400427,-1.8594608,294.00537
2020-05-24,N. PIERIAS,-1.4020948,0.97131634,293.65247
2020-05-25,N. PIERIAS,-1.5505381,1.358161,291.16382
2020-05-26,N. PIERIAS,0.026643753,-0.38088226,286.61157
2020-05-27,N. PIERIAS,-0.61161995,1.1164932,288.97803
2020-05-28,N. PIERIAS,-0.9043312,-0.032836914,291.06116
2020-05-29,N. PIERIAS,0.12748432,1.695507,290.29858
2020-05-30,N. PIERIAS,-0.48844624,1.9025555,291.80334
2020-05-31,N. PIERIAS,-0.16271782,1.811163,290.8883
2020-06-01,N. PIERIAS,0.57395744,0.5482712,291.25928
2020-06-02,N. PIERIAS,0.110756874,0.20096111,293.13232
2020-06-03,N. PIERIAS,-0.68045235,1.692378,291.71948
2020-06-04,N. PIERIAS,-1.0403366,2.4651976,296.10535
2020-06-05,N. PIERIAS,-2.304801,1.5503473,295.48547
2020-06-06,N. PIERIAS,-0.073527336,-0.6322632,290.72485
2020-06-07,N. PIERIAS,-0.840642,1.4756699,296.28906
2020-06-08,N. PIERIAS,0.09595108,1.4350805,297.5072
2020-06-09,N. PIERIAS,-0.61697197,1.1029224,296.23242
2020-06-10,N. PIERIAS,0.8912287,0.5004139,297.09692
2020-06-11,N. PIERIAS,2.706997,-0.46376228,294.52942
2020-06-12,N. PIERIAS,0.04043007,-1.0823689,295.833
2020-06-13,N. PIERIAS,0.71150684,-0.6424465,298.25708
2020-06-14,N. PIERIAS,0.1808796,1.0013065,301.05896
2020-06-15,N. PIERIAS,-0.38255405,1.7282104,299.59412
2020-06-16,N. PIERIAS,0.7631397,1.2332973,296.24146
2020-06-17,N. PIERIAS,1.9525032,0.642396,294.59912
2020-06-18,N. PIERIAS,0.11231232,0.6372204,299.79614
2020-06-19,N. PIERIAS,-0.30256462,0.9232416,300.46155
2020-06-20,N. PIERIAS,0.12616444,1.5961437,298.11755
2020-06-21,N. PIERIAS,0.25428104,0.6229086,295.34778
2020-06-22,N. PIERIAS,-0.40513802,1.0462313,295.2096
2020-06-23,N. PIERIAS,0.32070446,0.05029297,294.72058
2020-06-24,N. PIERIAS,-1.3163452,1.2304382,296.87646
2020-06-25,N. PIERIAS,-0.43091965,1.3945389,298.3661
2020-06-26,N. PIERIAS,-1.8158932,1.6395407,298.90173
2020-06-27,N. PIERIAS,-1.9144831,1.7410803,300.1167
2020-06-28,N. PIERIAS,-1.5438528,1.8398991,299.19495
2020-06-29,N. PIERIAS,-1.1174812,1.4491282,301.2389
2020-06-30,N. PIERIAS,-1.1429558,1.7094374,303.5608
2020-07-01,N. PIERIAS,-1.8383131,1.6197586,301.7766
2020-07-02,N. PIERIAS,-1.6802511,2.0017986,301.46912
2020-07-03,N. PIERIAS,-0.813776,1.7205877,300.30432
2020-07-04,N. PIERIAS,-0.44841766,1.7980013,300.46887
2020-07-05,N. PIERIAS,0.26639557,-0.44287586,298.22754
2020-07-06,N. PIERIAS,-0.1661501,-0.55859184,300.19287
2020-07-07,N. PIERIAS,-0.10446453,-2.4966412,299.703
2020-07-08,N. PIERIAS,-2.1074152,1.9370956,297.64893
2020-07-09,N. PIERIAS,-1.4341564,1.380722,298.4297
2020-07-10,N. PIERIAS,-1.1831722,1.1536598,299.31348
2020-07-11,N. PIERIAS,-2.0102434,2.320921,300.12952
2020-07-12,N. PIERIAS,-1.4021873,1.2996044,301.71753
2020-07-13,N. PIERIAS,-1.2613564,-1.063674,299.11414
2020-07-14,N. PIERIAS,-1.5919867,1.563942,295.8805
2020-07-15,N. PIERIAS,-2.0132656,2.310791,297.3745
2020-07-16,N. PIERIAS,-1.3674002,1.4785318,297.8496
2020-07-17,N. PIERIAS,-1.4906883,1.7189169,296.59766
2020-07-18,N. PIERIAS,-1.1941233,0.7494421,296.57935
2020-07-19,N. PIERIAS,-1.7957182,1.8408365,298.37146
2020-07-20,N. PIERIAS,-1.2775469,1.0724936,299.65723
2020-07-21,N. PIERIAS,-1.5264006,1.4072161,299.7068
2020-07-22,N. PIERIAS,-1.3322868,0.88946533,300.67126
2020-07-23,N. PIERIAS,-1.4755116,1.671773,301.72424
2020-07-24,N. PIERIAS,-1.7574806,1.7980833,301.09644
2020-07-25,N. PIERIAS,-1.186863,1.7774372,299.38184
2020-07-26,N. PIERIAS,-1.8272572,1.1396341,298.8291
2020-07-27,N. PIERIAS,-1.0933437,-0.15223122,301.7102
2020-07-28,N. PIERIAS,-1.3968906,1.4725714,302.28076
2020-07-29,N. PIERIAS,-1.5915871,1.7442522,303.17334
2020-07-30,N. PIERIAS,-1.453393,1.4502096,304.19702
2020-07-31,N. PIERIAS,-1.170352,1.7845888,305.55334
2020-08-01,N. PIERIAS,2.0394907,0.3208065,301.1372
2020-08-02,N. PIERIAS,-1.800209,1.7266502,299.91553
2020-08-03,N. PIERIAS,-1.8321228,2.3930063,299.68176
2020-08-04,N. PIERIAS,-2.1210632,2.3568773,299.9491
2020-08-05,N. PIERIAS,-0.69241047,1.9066095,297.18848
2020-08-06,N. PIERIAS,-0.2897854,-0.7737856,294.2798
2020-08-07,N. PIERIAS,-0.27559376,-1.2629776,296.01147
2020-08-08,N. PIERIAS,-0.5607147,-2.1963892,296.86243
2020-08-09,N. PIERIAS,-0.5437298,-1.5311117,301.12
2020-08-10,N. PIERIAS,-1.2352362,1.5643291,301.70654
2020-08-11,N. PIERIAS,-0.8643818,1.5150776,300.96448
2020-08-12,N. PIERIAS,-0.89119244,1.5303087,301.53943
2020-08-13,N. PIERIAS,-0.8725519,1.258749,300.5017
2020-08-14,N. PIERIAS,-1.8039856,2.0459375,300.7245
2020-08-15,N. PIERIAS,-2.1913185,1.8725262,299.41113
2020-08-16,N. PIERIAS,-1.5124807,1.5553389,298.0432
2020-08-17,N. PIERIAS,-1.7169809,2.379488,297.7107
2020-08-18,N. PIERIAS,-1.881567,1.9800005,298.99402
2020-08-19,N. PIERIAS,-0.31020927,0.84333515,298.46753
2020-08-20,N. PIERIAS,-0.9962082,-2.0427332,300.53113
2020-08-21,N. PIERIAS,-0.8443022,0.7349796,301.03223
2020-08-22,N. PIERIAS,-1.4295349,1.6453619,301.63977
2020-08-23,N. PIERIAS,-1.7847271,1.560111,300.93506
2020-08-24,N. PIERIAS,-1.4303217,1.5401325,301.31946
2020-08-25,N. PIERIAS,1.0971203,0.2708788,295.8733
2020-08-26,N. PIERIAS,-1.4608946,1.292203,298.87244
2020-08-27,N. PIERIAS,-1.3621197,1.510375,300.60718
2020-08-28,N. PIERIAS,-1.6013222,1.8227654,301.31763
2020-08-29,N. PIERIAS,-1.316803,1.1888714,301.7511
2020-08-30,N. PIERIAS,-1.1428461,1.2134657,301.68555
2020-08-31,N. PIERIAS,-0.7580757,1.3976612,302.75464
2020-09-01,N. PIERIAS,-1.432828,2.185977,301.90173
2020-09-02,N. PIERIAS,-1.319684,0.6065464,300.1548
2020-09-03,N. PIERIAS,-1.1005182,1.4799442,300.4912
2020-09-04,N. PIERIAS,-0.02075386,-4.030613,299.28918
2020-09-05,N. PIERIAS,-1.1379118,0.86026096,298.67065
2020-09-06,N. PIERIAS,-1.8904963,1.7247801,299.08838
2020-09-07,N. PIERIAS,-1.4835806,1.896987,300.1046
2020-09-08,N. PIERIAS,-1.0185404,1.2144384,301.458
2020-09-09,N. PIERIAS,-1.117754,0.90887547,301.0381
2020-09-10,N. PIERIAS,-1.299223,1.414855,300.29834
2020-09-11,N. PIERIAS,-1.3061991,1.5868044,300.05957
2020-09-12,N. PIERIAS,-0.8055763,1.0875816,300.55957
2020-09-13,N. PIERIAS,-1.0337429,1.8531771,300.47852
2020-09-14,N. PIERIAS,-0.6086092,-0.18003368,298.61963
2020-09-15,N. PIERIAS,-0.5687809,0.18783283,299.09875
2020-09-16,N. PIERIAS,-1.8125925,1.9560032,298.05103
2020-09-17,N. PIERIAS,-1.8748255,1.9088516,296.17798
2020-09-18,N. PIERIAS,-2.0875692,-1.1106291,293.98608
2020-09-19,N. PIERIAS,-0.7674904,1.51054,295.1809
2020-09-20,N. PIERIAS,-1.468359,2.2723703,293.75476
2020-09-21,N. PIERIAS,-1.6173086,1.966404,295.7318
2020-09-22,N. PIERIAS,-1.420681,2.37191,296.25134
2020-09-23,N. PIERIAS,-0.8706322,1.6279917,296.1986
2020-09-24,N. PIERIAS,-0.77529716,-0.3531189,297.57837
2020-09-25,N. PIERIAS,-0.51502323,2.6334343,298.73804
2020-09-26,N. PIERIAS,2.7129126,2.0799904,293.31836
2020-09-27,N. PIERIAS,-2.0008469,2.1553316,294.6798
2020-09-28,N. PIERIAS,-0.6125784,2.9280577,294.9607
2020-09-29,N. PIERIAS,1.59165,-0.57701206,295.23218
2020-09-30,N. PIERIAS,-0.90539074,-1.5756941,293.27563
2020-10-01,N. PIERIAS,-1.1319265,0.8738003,294.1648
2020-10-02,N. PIERIAS,-1.537919,1.9234848,295.1891
2020-10-03,N. PIERIAS,-1.6719637,1.5489826,295.78992
2020-10-04,N. PIERIAS,-1.8217192,1.7234564,296.66492
2020-10-05,N. PIERIAS,-0.23657608,0.9794464,296.60925
2020-10-06,N. PIERIAS,0.41763973,1.5909748,296.6443
2020-10-07,N. PIERIAS,0.047963142,1.4955235,295.6267
2020-10-08,N. PIERIAS,1.1657438,-3.666729,291.7478
2020-10-09,N. PIERIAS,-0.5666256,-1.6804876,293.96887
2020-10-10,N. PIERIAS,-1.3700304,1.3210802,294.14343
2020-10-11,N. PIERIAS,-2.005824,1.7795897,294.10803
2020-10-12,N. PIERIAS,-2.2519627,2.033721,293.3728
2020-10-13,N. PIERIAS,1.3686142,1.0867596,292.65637
2020-10-14,N. PIERIAS,-0.9619789,1.2422314,293.2788
2020-10-15,N. PIERIAS,-1.2261658,1.8149166,293.18127
2020-10-16,N. PIERIAS,-1.0463829,1.541213,294.99292
2020-10-17,N. PIERIAS,-0.7543125,1.0765543,293.53735
2020-10-18,N. PIERIAS,-1.2639055,-1.6183939,291.04932
2020-10-19,N. PIERIAS,-1.4539185,0.72592354,288.9342
2020-10-20,N. PIERIAS,-0.20917416,-0.25378895,287.84583
2020-10-21,N. PIERIAS,-0.8181658,-0.22527409,290.6129
2020-10-22,N. PIERIAS,-0.8384752,0.39832592,291.83954
2020-10-23,N. PIERIAS,-0.6332722,1.0612183,292.91187
2020-10-24,N. PIERIAS,-0.6791935,1.0332098,292.21875
2020-10-25,N. PIERIAS,-0.5024204,-0.8983154,289.97827
2020-10-26,N. PIERIAS,-0.9154358,0.3871212,290.63745
2020-10-27,N. PIERIAS,-1.2843504,0.93835735,289.84216
2020-10-28,N. PIERIAS,0.13502502,-2.272994,287.62134
2020-10-29,N. PIERIAS,-0.8060303,1.4925365,290.93225
2020-10-30,N. PIERIAS,-0.34013176,-2.7580118,289.87622
2020-10-31,N. PIERIAS,-0.82141304,0.26721,290.3816
2020-11-01,N. PIERIAS,-1.0722017,1.7886791,289.43262
2020-11-02,N. PIERIAS,-0.8553362,1.2216511,289.5072
2020-11-03,N. PIERIAS,-0.42782593,-0.36526108,290.34595
2020-11-04,N. PIERIAS,-1.5451412,1.159195,289.6615
2020-11-05,N. PIERIAS,-0.6992693,-0.25277138,287.1809
2020-11-06,N. PIERIAS,-0.17645931,-1.6740942,288.08533
2020-11-07,N. PIERIAS,-0.576211,-0.9976225,286.57544
2020-11-08,N. PIERIAS,-0.5195284,-0.8747978,286.66394
2020-11-09,N. PIERIAS,-0.82881546,-0.20259285,286.38
2020-11-10,N. PIERIAS,-0.6889591,-0.5633545,286.98096
2020-11-11,N. PIERIAS,-1.3855772,0.22812271,285.97217
2020-11-12,N. PIERIAS,-0.8407955,0.9420366,285.8275
2020-11-13,N. PIERIAS,-1.0178804,-0.1050148,284.95752
2020-11-14,N. PIERIAS,-1.0981321,0.9877882,285.28113
2020-11-15,N. PIERIAS,-0.88444996,0.48234653,285.7245
2020-11-16,N. PIERIAS,-1.5417242,0.7780447,286.57788
2020-11-17,N. PIERIAS,-0.81785583,0.31335545,285.8855
2020-11-18,N. PIERIAS,-0.6606188,-0.8959894,284.9735
2020-11-19,N. PIERIAS,-0.19596481,-0.63206196,284.06226
2020-11-20,N. PIERIAS,-0.60672474,-0.78571033,282.19727
2020-11-21,N. PIERIAS,-0.87543774,-1.6350965,281.4077
2020-11-22,N. PIERIAS,-1.4354877,0.4362526,282.50256
2020-11-23,N. PIERIAS,-0.79782486,0.7814522,283.65625
2020-11-24,N. PIERIAS,-1.2512245,-0.6386204,283.31543
2020-11-25,N. PIERIAS,-0.8158722,-0.51961994,282.73364
2020-11-26,N. PIERIAS,-0.048228264,-1.0229416,282.9214
2020-11-27,N. PIERIAS,0.58658314,0.079592705,284.2506
2020-11-28,N. PIERIAS,0.27701283,0.5092716,283.18884
2020-11-29,N. PIERIAS,-0.31432915,-1.0021324,283.5724
2020-11-30,N. PIERIAS,0.9409733,-3.2292671,280.52026
2020-12-01,N. PIERIAS,-1.1287899,0.5216522,278.53833
2020-12-02,N. PIERIAS,-2.095191,0.7780647,281.20654
2020-12-03,N. PIERIAS,-2.8363428,1.378645,282.07007
2020-12-04,N. PIERIAS,0.98650837,-0.80380917,283.09448
2020-12-05,N. PIERIAS,-0.7931547,-0.35944176,283.24072
2020-12-06,N. PIERIAS,-3.4699955,1.5320253,285.1637
2020-12-07,N. PIERIAS,1.3235874,-1.7510986,282.8452
2020-12-08,N. PIERIAS,-1.331069,0.93242836,282.96582
2020-12-09,N. PIERIAS,-0.3107872,1.9335318,284.32092
2020-12-10,N. PIERIAS,0.6101923,0.6069212,283.51038
2020-12-11,N. PIERIAS,-0.52802277,0.9022436,281.90967
2020-12-12,N. PIERIAS,-1.0454521,0.26167768,282.6953
2020-12-13,N. PIERIAS,0.5514622,-2.936905,282.49426
2020-12-14,N. PIERIAS,1.480423,-2.868578,281.60156
2020-12-15,N. PIERIAS,-0.45971107,-0.0722065,283.96936
2020-12-16,N. PIERIAS,-1.2250557,0.6602917,282.5735
2020-12-17,N. PIERIAS,-0.7813597,-0.68432236,282.18835
2020-12-18,N. PIERIAS,-0.7102394,-0.3737421,280.64856
2020-12-19,N. PIERIAS,-0.6283903,-0.54611206,280.4226
2020-12-20,N. PIERIAS,-0.94966316,-0.640584,280.76648
2020-12-21,N. PIERIAS,-1.0726776,0.5346546,281.56738
2020-12-22,N. PIERIAS,-0.48637676,0.2702713,281.7351
2020-12-23,N. PIERIAS,0.29645824,0.15671825,284.28833
2020-12-24,N. PIERIAS,0.016460419,0.4617319,284.485
2020-12-25,N. PIERIAS,-0.5212898,1.3398342,285.3689
2020-12-26,N. PIERIAS,0.16350651,0.63460636,285.16895
2020-12-27,N. PIERIAS,-0.24551868,2.6098003,283.46606
2020-12-28,N. PIERIAS,-0.40323353,2.0968285,284.1687
2020-12-29,N. PIERIAS,-0.07747269,2.9720302,286.55017
2020-12-30,N. PIERIAS,-0.62685966,2.7452044,286.43567
2020-12-31,N. PIERIAS,0.5040684,1.9468927,284.18286
2021-01-01,N. PIERIAS,-0.9880581,0.46558475,283.57654
2021-01-02,N. PIERIAS,-0.8871031,-0.27199078,282.87378
2021-01-03,N. PIERIAS,-1.4674683,1.2973461,285.01648
2021-01-04,N. PIERIAS,1.6221924,-0.22356987,282.99463
2021-01-05,N. PIERIAS,-0.32461166,1.3494167,283.46912
2021-01-06,N. PIERIAS,-0.571064,2.0147219,284.97754
2021-01-07,N. PIERIAS,-0.2276783,1.497549,285.49573
2021-01-08,N. PIERIAS,0.39158535,2.8347626,288.29822
2021-01-09,N. PIERIAS,-0.8369961,-1.0803528,284.18726
2021-01-10,N. PIERIAS,-1.9519558,0.8793316,284.32373
2021-01-11,N. PIERIAS,-0.17039776,0.7186947,286.36084
2021-01-12,N. PIERIAS,0.3132143,-2.2196474,282.55566
2021-01-13,N. PIERIAS,-0.24208164,-2.2750044,280.4209
2021-01-14,N. PIERIAS,-0.31365395,0.78809166,279.406
2021-01-15,N. PIERIAS,-1.2696466,-0.8348007,275.83154
2021-01-16,N. PIERIAS,1.7040873,-3.4407463,272.17505
2021-01-17,N. PIERIAS,1.3252192,-1.4831295,272.62012
2021-01-18,N. PIERIAS,-0.70344734,-1.0374508,273.66943
2021-01-19,N. PIERIAS,0.69956875,-1.9883862,276.69482
2021-01-20,N. PIERIAS,-0.25689602,0.34790993,281.38538
2021-01-21,N. PIERIAS,-0.13948536,0.9365778,281.22742
2021-01-22,N. PIERIAS,-0.61452675,1.0994804,284.5642
2021-01-23,N. PIERIAS,-0.62697506,3.1459892,282.92004
2021-01-24,N. PIERIAS,-0.45929146,2.2220588,284.26074
2021-01-25,N. PIERIAS,1.3131864,1.2554474,284.8767
2021-01-26,N. PIERIAS,1.6367311,-1.9992838,280.41943
2021-01-27,N. PIERIAS,2.3344698,-3.7885447,277.15747
2021-01-28,N. PIERIAS,0.6309328,-1.47122,278.45337
2021-01-29,N. PIERIAS,-0.7800293,1.0509472,282.86047
2021-01-30,N. PIERIAS,0.8756827,-1.7632294,285.55286
2021-01-31,N. PIERIAS,-0.8060541,1.1390139,283.91956
2021-02-01,N. PIERIAS,0.24249458,2.4693775,285.88037
2021-02-02,N. PIERIAS,0.015907288,0.050153732,284.95776
2021-02-03,N. PIERIAS,-0.3909626,0.69342136,286.57898
2021-02-04,N. PIERIAS,0.22115612,0.5523939,288.88025
2021-02-05,N. PIERIAS,-0.9661226,1.215538,287.93018
2021-02-06,N. PIERIAS,-0.20542336,1.1425142,288.92383
2021-02-07,N. PIERIAS,-0.47294426,0.7460351,286.02893
2021-02-08,N. PIERIAS,1.7394066,2.3062875,284.90454
2021-02-09,N. PIERIAS,1.0046129,2.6161928,286.15784
2021-02-10,N. PIERIAS,0.19531727,2.1909084,287.75977
2021-02-11,N. PIERIAS,2.377205,1.0757246,284.56738
2021-02-12,N. PIERIAS,-0.971715,-2.720705,278.60083
2021-02-13,N. PIERIAS,-0.92021465,-2.3554544,270.82495
2021-02-14,N. PIERIAS,0.7784767,-3.4137688,268.22705
2021-02-15,N. PIERIAS,0.88214016,-3.4531708,271.47534
2021-02-16,N. PIERIAS,0.7648668,-2.3782349,273.16406
2021-02-17,N. PIERIAS,0.07026482,0.25462437,277.96326
2021-02-18,N. PIERIAS,0.87652874,-2.2348604,283.65747
2021-02-19,N. PIERIAS,-1.6321621,1.6328955,283.19214
2021-02-20,N. PIERIAS,-1.2638197,-0.5294199,282.78198
2021-02-21,N. PIERIAS,-0.46114922,0.8470583,281.46362
2021-02-22,N. PIERIAS,-0.790164,0.40849113,284.79883
2021-02-23,N. PIERIAS,-0.35681248,0.44767857,288.85522
2021-02-24,N. PIERIAS,-1.4121046,0.8277006,287.49353
2021-02-25,N. PIERIAS,-1.1220732,0.9571533,287.2162
2021-02-26,N. PIERIAS,-0.85442257,1.0737963,287.78223
2021-02-27,N. PIERIAS,-0.23909378,0.14392757,289.74634
2021-02-28,N. PIERIAS,-0.95447826,1.8677969,281.38184
2021-03-01,N. PIERIAS,-0.97231674,-0.47963715,283.91553
2021-03-02,N. PIERIAS,-0.35258198,0.24376297,282.0183
2021-03-03,N. PIERIAS,-0.645051,1.2581463,287.53333
2021-03-04,N. PIERIAS,-1.1249323,1.4925032,288.51013
2021-03-05,N. PIERIAS,-0.5026674,1.5657539,287.86072
2021-03-06,N. PIERIAS,-0.15068817,-2.550498,284.62292
2021-03-07,N. PIERIAS,-1.3961143,1.6432428,280.06738
2021-03-08,N. PIERIAS,-1.5653324,0.5189743,283.82947
2021-03-09,N. PIERIAS,-1.7046938,0.45699024,283.00098
2021-03-10,N. PIERIAS,-1.0834227,1.1798077,284.0332
2021-03-11,N. PIERIAS,-0.35772896,-1.6720152,281.71118
2021-03-12,N. PIERIAS,-1.6552029,0.82624245,284.724
2021-03-13,N. PIERIAS,-0.7173281,0.5382147,286.58887
2021-03-14,N. PIERIAS,-1.6657104,1.9291477,287.48096
2021-03-15,N. PIERIAS,2.2806282,0.96654606,284.34546
2021-03-16,N. PIERIAS,1.0626107,-3.2154627,282.79468
2021-03-17,N. PIERIAS,1.4716865,-2.7276564,282.8291
2021-03-18,N. PIERIAS,-1.1551781,1.5397434,282.67725
2021-03-19,N. PIERIAS,-1.3638735,1.3276815,281.3584
2021-03-20,N. PIERIAS,-1.837306,-1.156271,276.65112
2021-03-21,N. PIERIAS,-2.2722454,-0.58614063,276.95068
2021-03-22,N. PIERIAS,-0.0015439987,-2.4001198,279.9756
2021-03-23,N. PIERIAS,0.1666975,-2.839981,278.2129
2021-03-24,N. PIERIAS,0.48732948,-5.4415073,280.33838
2021-03-25,N. PIERIAS,-0.72560596,-1.3057165,279.96252
2021-03-26,N. PIERIAS,-1.0905466,1.1070127,283.46228
2021-03-27,N. PIERIAS,-1.4324865,1.4092083,286.32837
2021-03-28,N. PIERIAS,-0.7214594,0.78893185,288.1808
2021-03-29,N. PIERIAS,-1.4114046,1.614975,286.33276
2021-03-30,N. PIERIAS,-0.5582514,-0.021032333,286.83875
2021-03-31,N. PIERIAS,-1.6383581,1.0191212,286.38757
2021-04-01,N. PIERIAS,-1.0308695,2.7839909,286.61877
2021-04-02,N. PIERIAS,0.29175186,0.84896755,290.30798
